timestamp,uptimeNanos,x,y,z
15/05/2016 15:47:04,10196945530109,-0.08026547483166091,-0.33332162879163807,9.830112539494484
15/05/2016 15:47:04,10196954930383,-0.15412865004977405,-0.44881292638211434,9.740011378843281
15/05/2016 15:47:04,10196965154708,-0.09564546588993839,-0.2645502658369381,9.761985129535901
15/05/2016 15:47:04,10196984748789,0.09918334216641522,-0.0029966453892558143,9.403378805529252
15/05/2016 15:47:04,10197004373388,-0.06296595046224951,-0.12534295206141266,9.507345928294116
15/05/2016 15:47:04,10197024394752,0.005329046606377119,-0.16786700123094,9.73279477515122
15/05/2016 15:47:04,10197044019351,-0.2285853434029268,-0.37114196958139267,9.71355089439657
15/05/2016 15:47:04,10197063674471,0.027349650581854235,0.024215075741164327,9.582907343873607
15/05/2016 15:47:04,10197083329590,-0.1649426666390239,0.02377994477388956,9.51046968015445
15/05/2016 15:47:04,10197102923670,0.017855488833510513,0.1680134627296983,9.717141269486227
15/05/2016 15:47:04,10197122578791,-0.21237329924313997,-0.19226819595610234,9.697850197843959
15/05/2016 15:47:04,10197142203390,0.03440768101779934,-0.0916454670812783,9.76113243837775
15/05/2016 15:47:04,10197161980591,-0.05790099438481899,-0.012332800732540505,9.542109200119311
15/05/2016 15:47:04,10197181574670,-0.007718751895531284,0.04462831387197941,9.682652249398522
15/05/2016 15:47:04,10197201077187,0.06988296710209241,-0.15208922158918714,9.617153210802202
15/05/2016 15:47:04,10197220671266,-0.054442303100119105,-0.23768281337573471,9.648692398851844
15/05/2016 15:47:04,10197241547200,0.11988741225868793,-0.04588468949063973,9.513049759795312
15/05/2016 15:47:04,10197259981505,-0.03358618470961039,-0.22025794757380446,9.534016516243215
15/05/2016 15:47:04,10197279636627,0.1566969720126421,-0.1396709095184061,9.634974356660194
15/05/2016 15:47:04,10197298864461,-0.07396972754305509,-0.3007396544061507,9.602529898247033
15/05/2016 15:47:04,10197318550101,0.18311180881258515,0.02037165259501772,9.750689360877823
15/05/2016 15:47:04,10197338174700,-0.10577179182044638,-0.09543539190089767,9.571345287733932
15/05/2016 15:47:04,10197357829820,0.13562884496240457,0.09143299863135201,9.72217664756202
15/05/2016 15:47:04,10197377454419,0.017407691126498648,-0.109444741811759,9.566013133062064
15/05/2016 15:47:04,10197397109538,0.046953424855175285,-0.06831614708699352,9.68598322642234
15/05/2016 15:47:04,10197416703617,0.09097855186209358,-2.5292639998308886E-4,9.577088296915544
15/05/2016 15:47:04,10197436389258,-0.027632812300022458,-0.07542606638979521,9.668320036787772
15/05/2016 15:47:04,10197455983337,0.06765856319590835,-0.06967867259753646,9.530775981339701
15/05/2016 15:47:04,10197475668977,0.015224947055192839,-0.2423808505774674,9.58797590195143
15/05/2016 15:47:04,10197495659820,0.04555357287793882,-0.1654623617303872,9.558189827657785
15/05/2016 15:47:04,10197515314941,-0.014501112928577697,-0.3427235380733249,9.518314632141424
15/05/2016 15:47:04,10197534970060,0.17891577352835508,-0.0692327243810551,9.642296962672852
15/05/2016 15:47:04,10197554625180,-0.05971841012878798,-0.16075369629698244,9.677885189761966
15/05/2016 15:47:04,10197574219259,0.0892854018605922,-0.03874617463334662,9.649248700909446
15/05/2016 15:47:04,10197593843859,-0.0638977534772196,-0.18260897683814292,9.559423183969832
15/05/2016 15:47:04,10197613468459,0.0750539422606522,0.29812832972721415,9.769086887829777
15/05/2016 15:47:04,10197633062538,0.012796838359936835,-0.06271888418831817,9.610478497774892
15/05/2016 15:47:04,10197652717657,0.15564891283005355,0.12515903124352445,9.686740250349688
15/05/2016 15:47:04,10197672342257,0.034955246740459245,0.09019061357055214,9.609689627112598
15/05/2016 15:47:04,10197691966856,-0.07706349152368475,0.4021137688014944,9.710849703533011
15/05/2016 15:47:05,10197711591455,0.12250071405370555,0.6077403448133984,9.729537332163643
15/05/2016 15:47:05,10197731185536,0.0913812567847927,0.3939908435796178,9.569379919703955
15/05/2016 15:47:05,10197750840655,0.23870170377938305,0.6116548200348528,9.669543254832671
15/05/2016 15:47:05,10197770800978,0.09505824673552254,1.0433524928634483,9.730456258149175
15/05/2016 15:47:05,10197790181415,0.05776746833801383,1.3729366192833936,9.871826792653174
15/05/2016 15:47:05,10197809683932,0.22606282182065307,1.6257308316358312,9.939610239923136
15/05/2016 15:47:05,10197829339052,0.18767056952473204,1.4868377234180947,9.734094282373992
15/05/2016 15:47:05,10197848994171,0.133487272289198,1.3030686978353714,9.561955888451894
15/05/2016 15:47:05,10197868588250,0.08152502436730735,1.4779949228769782,9.649100413466583
15/05/2016 15:47:05,10197888273891,0.14880155065156586,1.7091618692696784,9.778986606406908
15/05/2016 15:47:05,10197907898491,0.2810237538290359,1.8111152699219124,9.793582739604227
15/05/2016 15:47:05,10197927523090,0.2572979251706027,1.9202911604278234,9.738256420355661
15/05/2016 15:47:05,10197947178210,0.15596393882617576,1.9856542915811404,9.77734238344757
15/05/2016 15:47:05,10197966772289,-0.058002494740913235,1.9023445792756069,9.839432494964235
15/05/2016 15:47:05,10197986427408,-0.04416526698668832,1.668253075053867,9.714315028499783
15/05/2016 15:47:05,10198006082528,0.10813629521570434,1.62700032703387,9.648930717275608
15/05/2016 15:47:05,10198025707127,0.26651297709781474,2.069136076707572,9.867894477828662
15/05/2016 15:47:05,10198045331727,0.08021558440272614,1.9833730943716419,10.063906171303824
15/05/2016 15:47:05,10198064956326,0.06341802859428292,2.165601126270859,10.175701012961095
15/05/2016 15:47:05,10198084580926,0.11069701431181045,2.041390915755792,9.98391370313638
15/05/2016 15:47:05,10198104236045,0.15359234198838223,1.5887217905550788,9.780857381708307
15/05/2016 15:47:05,10198123860644,-0.004053861747145504,1.4508694539108973,9.809891431154702
15/05/2016 15:47:05,10198143485245,-0.02097361348474891,1.5722725232566415,9.716390544287663
15/05/2016 15:47:05,10198163140365,-0.01943801812155499,1.429929427297255,9.814348710954434
15/05/2016 15:47:05,10198182795484,0.15841899576194862,1.3894779629242784,9.863073991700599
15/05/2016 15:47:05,10198202420084,0.22039776699780766,1.786834817365179,9.928777274888471
15/05/2016 15:47:05,10198222044683,0.01296603083546799,2.025180301469481,9.961281862835602
15/05/2016 15:47:05,10198241638762,-0.06422565602242614,1.8974331107220461,9.98888685113511
15/05/2016 15:47:05,10198261232841,-0.0967670586078544,1.7490022547927877,9.972346372520377
15/05/2016 15:47:05,10198280491197,0.11279168424090891,1.7353147426160067,9.694305477881189
15/05/2016 15:47:05,10198300146317,0.2187831830975071,2.362618386717413,9.761943154348039
15/05/2016 15:47:05,10198319801436,0.11123942609106052,2.3370981627730902,10.06427093007349
15/05/2016 15:47:05,10198339426035,-0.005857063832198861,1.7349676874120572,9.858551760004158
15/05/2016 15:47:05,10198359081155,0.25608311258237926,2.1865131469459884,9.582718193980595
15/05/2016 15:47:05,10198378705754,0.3163772154804114,2.420026838887086,9.686266345324048
15/05/2016 15:47:05,10198398330353,0.15549984077431844,2.2160202549084036,9.99982833406665
15/05/2016 15:47:05,10198417985473,0.0826333123566183,1.9163521093104108,9.840714069747412
15/05/2016 15:47:05,10198437610074,0.22206075834670358,2.2032359499269467,9.913878056709624
15/05/2016 15:47:05,10198457234673,0.24691508369548743,2.4959783123225616,10.211112646564773
15/05/2016 15:47:05,10198477225517,0.0016385804667251591,2.2311686488594544,10.163889682003767
15/05/2016 15:47:05,10198496880636,0.02191585742569302,1.9369557100836872,9.939640470095831
15/05/2016 15:47:05,10198516505235,0.39806276708044663,2.412548085383235,10.120812975938385
15/05/2016 15:47:05,10198536190875,0.39160878110114083,1.8653969941768755,10.003874117507515
15/05/2016 15:47:05,10198555784954,0.05568904447122236,2.1018739302969536,10.05618372565828
15/05/2016 15:47:05,10198575409553,-0.06306423181598575,2.1992907752646302,10.207723733090686
15/05/2016 15:47:05,10198595034153,0.02763692460770173,1.6507341214026034,9.768107266513143
15/05/2016 15:47:05,10198614658753,0.3528574718210393,2.1626708251017384,10.064158383514698
15/05/2016 15:47:05,10198634344392,-0.00542656466253888,1.9171562712955206,10.017055183872845
15/05/2016 15:47:05,10198653968992,-0.21903354474020986,1.6400736799156306,9.936729160778196
15/05/2016 15:47:05,10198673624112,-0.12572996193517838,2.034991163972906,10.063233082762098
15/05/2016 15:47:05,10198693248711,0.04919477374359715,1.831296677197967,9.859687328201156
15/05/2016 15:47:06,10198712812270,0.09348809083274645,1.3897778266348713,9.966848552637789
15/05/2016 15:47:06,10198732467389,-0.14275248828692,1.7518619686798336,10.2806758530116
15/05/2016 15:47:06,10198752091989,-0.12503311568190512,1.3397248260286214,9.841250958704595
15/05/2016 15:47:06,10198771808151,0.2238861110833863,1.5798846928614516,9.998935896373954
15/05/2016 15:47:06,10198791402230,0.5521329583339245,1.3531524987492842,9.957120272312446
15/05/2016 15:47:06,10198811026829,0.231038871059706,1.4286881563363476,10.076292504622717
15/05/2016 15:47:06,10198830651428,-3.3203102134393703E-6,1.6725964343983302,10.129916989244137
15/05/2016 15:47:06,10198850367588,-0.0016050919313528311,1.2143661563332184,9.91372104733452
15/05/2016 15:47:06,10198870053228,0.07863479022738318,1.3683084527320117,10.009938096439491
15/05/2016 15:47:06,10198889494706,0.024869331511636616,1.5708793171420599,9.945875836406934
15/05/2016 15:47:06,10198909180347,0.01770074460540272,1.4494238437956621,9.72656403267293
15/05/2016 15:47:06,10198928804946,-0.04289724826696961,1.481835964261455,9.879936065414332
15/05/2016 15:47:06,10198948429545,-0.025968085941910246,1.2884427461128247,10.03739408860297
15/05/2016 15:47:06,10198968115185,0.06131125002565341,1.4606189882886582,10.138210728998725
15/05/2016 15:47:06,10198987739784,0.3073656688775728,1.0755070869936167,9.838988180190421
15/05/2016 15:47:06,10199007333863,0.3465576685255334,0.9126459842028227,9.643715419355525
15/05/2016 15:47:06,10199026988983,0.2180036945440076,1.3730616875938395,10.0816756616057
15/05/2016 15:47:06,10199046613583,0.2624062500509403,0.8821175631339488,9.907928477932225
15/05/2016 15:47:06,10199066238183,-0.1900403230723242,1.1786808614525501,10.205601448827068
15/05/2016 15:47:06,10199085893302,-0.10048093944799064,0.6449355887798527,9.896525357720272
15/05/2016 15:47:06,10199105517902,0.40211573163042935,1.3178379754698542,10.101104093120743
15/05/2016 15:47:06,10199125142501,1.0187421609292935,1.3036420048877138,9.672248370918133
15/05/2016 15:47:06,10199144767100,0.3218622920609331,0.9946757647969138,9.81586607284106
